-7.874015748031482076e-03,4.735946655276183914e-02
7.874015748031482076e-03,4.658889770508194139e-02
2.362204724409444623e-02,4.912948608402560591e-02
3.937007874015741038e-02,5.649185180735264572e-02
5.511811023622037453e-02,6.991195678719090700e-02
7.086614173228333868e-02,9.347915649406783600e-02
8.661417322834652488e-02,1.206569671622243073e-01
1.023622047244094890e-01,1.447849273689411354e-01
1.181102362204724532e-01,1.594810485842992342e-01
1.338582677165354173e-01,1.636657714841387168e-01
1.496062992125983815e-01,1.629161834713387935e-01
1.653543307086613456e-01,1.691837310783780024e-01
1.811023622047243098e-01,1.868000030514956888e-01
1.968503937007874960e-01,2.101211547852526451e-01
2.125984251968504601e-01,2.247276306150107483e-01
2.283464566929134243e-01,2.256641387935706400e-01
2.440944881889763884e-01,2.084293365484528870e-01
2.598425196850393526e-01,1.880455017087755143e-01
2.755905511811023167e-01,1.747207641606172424e-01
2.913385826771652809e-01,1.702461242681378439e-01
3.070866141732282451e-01,1.688270568844580377e-01
3.228346456692912092e-01,1.614227294918189892e-01
3.385826771653543954e-01,1.500778198239804406e-01
3.543307086614173596e-01,1.429042816172614028e-01
3.700787401574803237e-01,1.542892456057399220e-01
3.858267716535432879e-01,2.004356384281339165e-01
4.015748031496062520e-01,3.018302917478007386e-01
4.173228346456692162e-01,4.630661010738597594e-01
4.330708661417321803e-01,6.692047119103129438e-01
4.488188976377953665e-01,8.570117950462885492e-01
4.645669291338583307e-01,9.509220123390762502e-01
4.803149606299212948e-01,9.104423522878816177e-01
4.960629921259842590e-01,7.667102813823002405e-01
5.118110236220472231e-01,6.008319854783218394e-01
5.275590551181101873e-01,4.750003814674582103e-01
5.433070866141731514e-01,3.919811248773889534e-01
5.590551181102361156e-01,3.275737762450773305e-01
5.748031496062990797e-01,2.679557800287651337e-01
5.905511811023622659e-01,2.207260131839712536e-01
6.062992125984252301e-01,1.987113952633341452e-01
6.220472440944881942e-01,2.096977233887727110e-01
6.377952755905511584e-01,2.427234649650884257e-01
6.535433070866141225e-01,2.972545623775613155e-01
6.692913385826770867e-01,3.728523254393114605e-01
6.850393700787400508e-01,4.581127166757803515e-01
7.007874015748032370e-01,5.267543792754515453e-01
7.165354330708662012e-01,5.566902160703275371e-01
7.322834645669291653e-01,5.468578338687288820e-01
7.480314960629921295e-01,5.312614440831308071e-01
7.637795275590550936e-01,5.669689178367263160e-01
7.795275590551180578e-01,7.119216918911074332e-01
7.952755905511810219e-01,1.026569366457466437e+00
8.110236220472439861e-01,1.534637451174200473e+00
8.267716535433069502e-01,2.192501068114915075e+00
8.425196850393701364e-01,2.797481536876436081e+00
8.582677165354331006e-01,3.003475189202808870e+00
8.740157480314960647e-01,2.566652297970866137e+00
8.897637795275590289e-01,1.648262023922985486e+00
9.055118110236219930e-01,7.441139221183032948e-01
9.212598425196849572e-01,2.119178771974124520e-01
9.370078740157479213e-01,3.152084350585190181e-02
9.527559055118111075e-01,1.897811889618312943e-03
9.685039370078740717e-01,2.098083496114926501e-05
9.842519685039370358e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
