-7.874015748031482076e-03,1.624969482431857459e+00
7.874015748031482076e-03,1.633836746214256896e+00
2.362204724409444623e-02,1.581787109382261081e+00
3.937007874015741038e-02,1.482538223263869970e+00
5.511811023622037453e-02,1.333381652831882924e+00
7.086614173228333868e-02,1.152244567878298875e+00
8.661417322834652488e-02,9.670009613055152720e-01
1.023622047244094890e-01,7.928504943871305111e-01
1.181102362204724532e-01,6.477870941183431208e-01
1.338582677165354173e-01,5.341987609919530700e-01
1.496062992125983815e-01,4.587707519525998090e-01
1.653543307086613456e-01,4.021949768063647346e-01
1.811023622047243098e-01,3.706703186041274689e-01
1.968503937007874960e-01,3.550128936761289267e-01
2.125984251968504601e-01,3.563957214348487113e-01
2.283464566929134243e-01,3.702678680415675272e-01
2.440944881889763884e-01,3.937454223634854200e-01
2.598425196850393526e-01,4.157218933100435554e-01
2.755905511811023167e-01,4.351234436031618524e-01
2.913385826771652809e-01,4.554634094233200869e-01
3.070866141732282451e-01,4.819641113279576894e-01
3.228346456692912092e-01,5.230350494361141189e-01
3.385826771653543954e-01,5.728149414143496321e-01
3.543307086614173596e-01,6.349906921343442257e-01
3.700787401574803237e-01,7.002639770495385774e-01
3.858267716535432879e-01,7.718029022207322232e-01
4.015748031496062520e-01,8.347301483199268679e-01
4.173228346456692162e-01,8.510437011711253774e-01
4.330708661417321803e-01,8.025493621823295287e-01
4.488188976377953665e-01,6.848278045567398609e-01
4.645669291338583307e-01,5.356655120908330181e-01
4.803149606299212948e-01,4.006328582764448476e-01
4.960629921259842590e-01,2.996940612793337344e-01
5.118110236220472231e-01,2.315025329593396741e-01
5.275590551181101873e-01,1.876869201663835529e-01
5.433070866141731514e-01,1.561927795404662866e-01
5.590551181102361156e-01,1.324825286873483610e-01
5.748031496062990797e-01,1.147212982182299335e-01
5.905511811023622659e-01,1.030941009516709583e-01
6.062992125984252301e-01,9.758377075199144157e-02
6.220472440944881942e-01,9.941291809151128755e-02
6.377952755905511584e-01,1.083450317382304989e-01
6.535433070866141225e-01,1.266098022463889028e-01
6.692913385826770867e-01,1.533699035647865527e-01
6.850393700787400508e-01,1.871280670163036064e-01
7.007874015748032370e-01,2.234420776371004169e-01
7.165354330708662012e-01,2.732677459718160229e-01
7.322834645669291653e-01,3.408966064454100331e-01
7.480314960629921295e-01,4.464912414553208753e-01
7.637795275590550936e-01,6.035099029503471213e-01
7.795275590551180578e-01,8.122520446783287884e-01
7.952755905511810219e-01,1.028938293452709818e+00
8.110236220472439861e-01,1.171325683596697198e+00
8.267716535433069502e-01,1.157508850099098430e+00
8.425196850393701364e-01,9.668846130303151432e-01
8.582677165354331006e-01,6.601219177215421618e-01
8.740157480314960647e-01,3.530445098873289944e-01
8.897637795275590289e-01,1.375236511231879288e-01
9.055118110236219930e-01,3.729057312031673621e-02
9.212598425196849572e-01,6.256103515673050973e-03
9.370078740157479213e-01,5.016326904313159717e-04
9.527559055118111075e-01,1.716613769529449547e-05
9.685039370078740717e-01,0.000000000000000000e+00
9.842519685039370358e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
